Order_ID,Order_Date,Customer_ID,Customer_Name,Region,City,Category,Product,Quantity,Unit_Price,Discount,Payment_Mode,Customer_Type,Returned,Revenue,Discount_Amount,Final_Sales
ORD302650,2025-03-31,CUST13418,Customer_13418,East,Delhi,Electronics,USB Keyboard,1,4971.05,0.1,UPI,Returning,No,4971.05,497.105,4473.945
ORD302651,2025-02-03,CUST13187,Customer_13187,East,Chennai,Home & Kitchen,Mixer Grinder,6,1154.03,0.1,Cash,Returning,Yes,6924.18,692.4180000000001,6231.762000000001
ORD302652,2024-05-30,CUST13291,Customer_13291,North,Bengaluru,Clothing,Formal Shirt,2,5226.87,0.1,Debit Card,Returning,No,10453.74,1045.374,9408.366
ORD302653,2024-06-10,CUST12521,Customer_12521,North,Pune,Clothing,Sneakers,2,574.87,0.0,Credit Card,New,No,1149.74,0.0,1149.74
ORD302654,2024-05-13,CUST13269,Customer_13269,West,Mumbai,Sports,Dumbbells,3,2055.07,0.1,UPI,Returning,No,6165.210000000001,616.5210000000002,5548.689
ORD302655,2024-01-01,CUST13428,Customer_13428,North,Vijayawada,Sports,Cricket Bat,3,8335.12,0.05,Credit Card,Returning,Yes,25005.36,1250.268,23755.092
ORD302656,2024-06-08,CUST13187,Customer_13187,North,Hyderabad,Sports,Yoga Mat,3,3575.34,0.05,Credit Card,New,Yes,10726.02,536.301,10189.719000000001
ORD302657,2024-06-13,CUST13274,Customer_13274,South,Chennai,Sports,Dumbbells,4,2747.81,0.05,UPI,New,No,10991.24,549.562,10441.678
ORD302658,2024-10-29,CUST12916,Customer_12916,South,Pune,Electronics,Smart Watch,5,17488.69,0.0,Debit Card,Returning,No,87443.45,0.0,87443.45
ORD302659,2025-02-22,CUST13359,Customer_13359,East,Chennai,Furniture,Office Chair,1,9861.48,0.1,Credit Card,New,No,9861.48,986.148,8875.332
ORD302660,2024-09-19,CUST12019,Customer_12019,North,Mumbai,Home & Kitchen,Mixer Grinder,5,6797.72,0.1,UPI,New,No,33988.6,3398.86,30589.739999999998
ORD302661,2024-05-30,CUST12213,Customer_12213,East,Kolkata,Electronics,Wireless Headphones,6,19423.37,0.15,Cash,New,No,116540.22,17481.033,99059.187
ORD302662,2024-09-20,CUST12538,Customer_12538,East,Delhi,Clothing,Jacket,3,3309.29,0.15,Net Banking,Returning,No,9927.869999999999,1489.1804999999997,8438.689499999999
ORD302663,2024-08-29,CUST13167,Customer_13167,South,Hyderabad,Electronics,Power Bank,1,13191.08,0.15,Debit Card,Returning,No,13191.08,1978.6619999999998,11212.418
ORD302664,2024-04-28,CUST12339,Customer_12339,South,Mumbai,Electronics,Power Bank,5,1421.76,0.1,Debit Card,Returning,No,7108.8,710.8800000000001,6397.92
ORD302665,2024-02-11,CUST12504,Customer_12504,East,Bengaluru,Furniture,Office Chair,2,26460.5,0.05,Debit Card,Returning,No,52921.0,2646.05,50274.95
ORD302666,2024-03-06,CUST12100,Customer_12100,North,Mumbai,Furniture,Sofa,1,7795.29,0.15,Debit Card,New,No,7795.29,1169.2935,6625.9965
ORD302667,2024-10-19,CUST12638,Customer_12638,East,Pune,Clothing,T-Shirt,1,491.31,0.1,UPI,Returning,No,491.31,49.131,442.179
ORD302668,2025-12-24,CUST12900,Customer_12900,West,Mumbai,Furniture,Coffee Table,3,11063.37,0.05,Cash,New,No,33190.11,1659.5055000000002,31530.6045
ORD302669,2024-03-30,CUST12801,Customer_12801,East,Chennai,Furniture,Coffee Table,4,3526.07,0.05,Net Banking,Returning,No,14104.28,705.214,13399.066
ORD302670,2025-12-23,CUST12452,Customer_12452,West,,Electronics,Power Bank,2,9865.41,0.1,UPI,Returning,No,19730.82,1973.082,17757.738
ORD302671,2024-06-16,CUST13314,Customer_13314,North,Pune,Furniture,Sofa,3,18046.36,0.0,UPI,Returning,No,54139.08,0.0,54139.08
ORD302672,2025-04-19,CUST12360,Customer_12360,West,Pune,Furniture,Coffee Table,4,17677.07,0.1,Debit Card,Returning,No,70708.28,7070.828,63637.452
ORD302673,2024-07-25,CUST12616,Customer_12616,South,Mumbai,Sports,Running Shoes,3,3726.77,0.0,UPI,New,No,11180.31,0.0,11180.31
ORD302674,2025-08-26,CUST12124,Customer_12124,East,Bengaluru,Home & Kitchen,Storage Box,5,9306.54,0.0,Credit Card,Returning,No,46532.700000000004,0.0,46532.700000000004
ORD302675,2024-12-09,CUST12683,Customer_12683,South,Vijayawada,Home & Kitchen,Mixer Grinder,2,8468.69,0.25,Credit Card,Returning,No,16937.38,4234.345,12703.035
ORD302676,2025-01-19,CUST12424,Customer_12424,East,Mumbai,Electronics,Wireless Headphones,4,15904.32,0.15,UPI,Returning,Yes,63617.28,9542.591999999999,54074.688
ORD302677,2024-03-04,CUST13078,Customer_13078,East,Hyderabad,Clothing,T-Shirt,7,4258.37,0.2,Net Banking,Returning,No,29808.59,5961.718000000001,23846.872
ORD302678,2024-10-13,CUST13265,Customer_13265,East,Kolkata,Furniture,Bookshelf,4,22741.97,0.15,Credit Card,New,No,90967.88,13645.182,77322.698
ORD302679,2025-07-08,CUST12272,Customer_12272,South,Vijayawada,Sports,Yoga Mat,3,9078.31,0.0,Cash,Returning,No,27234.93,0.0,27234.93
ORD302680,2025-04-21,CUST12029,Customer_12029,South,Mumbai,Clothing,Jeans,5,939.57,0.1,UPI,Returning,No,4697.85,469.7850000000001,4228.0650000000005
ORD302681,2025-05-25,CUST12997,Customer_12997,North,Pune,Electronics,Smart Watch,6,8850.91,0.1,Cash,Returning,No,53105.46,5310.546,47794.914
ORD302682,2025-11-23,CUST12558,Customer_12558,South,Vijayawada,Home & Kitchen,Storage Box,3,8653.91,0.2,Credit Card,New,No,25961.73,5192.3460000000005,20769.384
ORD302683,2025-06-18,CUST13065,Customer_13065,East,Mumbai,Sports,Running Shoes,2,6804.53,0.05,Net Banking,Returning,No,13609.06,680.453,12928.607
ORD302684,2024-04-29,CUST12544,Customer_12544,South,Delhi,Sports,Yoga Mat,2,5466.82,0.15,UPI,Returning,No,10933.64,1640.0459999999998,9293.594
ORD302685,2025-02-08,CUST12873,Customer_12873,South,Mumbai,Clothing,Jacket,2,4146.28,0.1,Net Banking,Returning,No,8292.56,829.256,7463.303999999999
ORD302686,2025-03-22,CUST13454,Customer_13454,West,Vijayawada,Clothing,Sneakers,5,3124.18,0.1,Net Banking,Returning,No,15620.9,1562.0900000000001,14058.81
ORD302687,2024-08-09,CUST13131,Customer_13131,South,Pune,Furniture,Sofa,3,28724.14,0.05,UPI,Returning,Yes,86172.42,4308.621,81863.799
ORD302688,2024-09-19,CUST12051,Customer_12051,East,Bengaluru,Clothing,Formal Shirt,1,1220.49,0.05,UPI,Returning,No,1220.49,61.0245,1159.4655
ORD302689,2024-04-11,CUST13147,Customer_13147,West,Mumbai,Sports,Running Shoes,2,2727.87,0.05,Cash,New,No,5455.74,272.787,5182.9529999999995
ORD302690,2024-02-05,CUST12908,Customer_12908,South,Delhi,Furniture,Office Chair,2,8801.72,0.05,UPI,New,No,17603.44,880.172,16723.268
ORD302691,2025-06-08,CUST12004,Customer_12004,North,Mumbai,Home & Kitchen,Bedsheet,6,9117.41,0.05,Debit Card,Returning,No,54704.46,2735.223,51969.237
ORD302692,2025-08-21,CUST12431,Customer_12431,East,Hyderabad,Furniture,Coffee Table,1,10534.75,0.1,Net Banking,Returning,No,10534.75,1053.4750000000001,9481.275
ORD302693,2025-01-01,CUST12598,Customer_12598,South,Delhi,Home & Kitchen,Mixer Grinder,3,2152.86,0.1,UPI,Returning,No,6458.58,645.8580000000001,5812.722
ORD302694,2025-09-17,CUST12739,Customer_12739,East,Vijayawada,Clothing,Jeans,5,3273.72,0.15,Credit Card,Returning,Yes,16368.599999999999,2455.2899999999995,13913.31
ORD302695,2025-04-26,CUST12047,Customer_12047,South,Hyderabad,Furniture,Bookshelf,3,3652.27,0.05,Cash,Returning,No,10956.81,547.8405,10408.9695
ORD302696,2024-10-27,CUST12384,Customer_12384,South,Mumbai,Home & Kitchen,Cookware Set,1,11234.58,0.1,Net Banking,Returning,No,11234.58,1123.458,10111.122
ORD302697,2025-05-23,CUST12736,Customer_12736,East,Mumbai,Home & Kitchen,Water Bottle,5,2559.68,0.25,Cash,Returning,No,12798.4,3199.6,9598.8
ORD302698,2025-02-14,CUST12431,Customer_12431,East,Pune,Electronics,Wireless Headphones,2,2862.51,0.0,Debit Card,Returning,No,5725.02,0.0,5725.02
ORD302699,2024-10-04,CUST12750,Customer_12750,North,Delhi,Home & Kitchen,Bedsheet,4,9811.82,0.1,Cash,New,Yes,39247.28,3924.728,35322.551999999996
ORD302700,2025-05-03,CUST12401,Customer_12401,East,Mumbai,Sports,Cricket Bat,1,568.09,0.05,Debit Card,New,No,568.09,28.404500000000002,539.6855
ORD302701,2024-09-11,CUST12689,Customer_12689,South,Bengaluru,Furniture,Coffee Table,1,13913.75,0.15,Credit Card,New,No,13913.75,2087.0625,11826.6875
ORD302702,2024-06-09,CUST12120,Customer_12120,West,Bengaluru,Electronics,Power Bank,4,8812.28,0.15,Credit Card,Returning,No,35249.12,5287.368,29961.752
ORD302703,2025-11-06,CUST13321,Customer_13321,West,Kolkata,Furniture,Office Chair,2,2601.29,0.15,Cash,Returning,No,5202.58,780.387,4422.193
ORD302704,2025-07-06,CUST12187,Customer_12187,North,Delhi,Home & Kitchen,Cookware Set,2,9167.56,0.05,Debit Card,Returning,No,18335.12,916.756,17418.363999999998
ORD302705,2024-07-20,CUST13238,Customer_13238,North,Mumbai,Electronics,Wireless Headphones,2,7319.21,0.1,Net Banking,New,No,14638.42,1463.842,13174.578
ORD302706,2024-11-27,CUST13274,Customer_13274,West,Vijayawada,Electronics,Smart Watch,1,2024.64,0.1,Net Banking,Returning,No,2024.64,202.46400000000003,1822.1760000000002
ORD302707,2025-07-15,CUST12851,Customer_12851,East,Kolkata,Sports,Running Shoes,1,3960.35,0.1,UPI,New,No,3960.35,396.035,3564.315
ORD302708,2025-12-02,CUST13251,Customer_13251,West,Bengaluru,Sports,Running Shoes,1,4165.99,0.0,Credit Card,Returning,No,4165.99,0.0,4165.99
ORD302709,2025-07-03,CUST13160,Customer_13160,West,Bengaluru,Furniture,Office Chair,1,7056.59,0.15,UPI,New,No,7056.59,1058.4885,5998.101500000001
ORD302710,2024-06-07,CUST12610,Customer_12610,East,Hyderabad,Home & Kitchen,Bedsheet,3,11494.81,0.1,Cash,Returning,No,34484.43,3448.443,31035.987
ORD302711,2024-02-22,CUST12832,Customer_12832,East,Pune,Furniture,Sofa,3,28803.92,0.05,UPI,Returning,No,86411.76,4320.588,82091.17199999999
ORD302712,2024-09-21,CUST13242,Customer_13242,West,Hyderabad,Clothing,Sneakers,2,5463.72,0.1,Net Banking,New,No,10927.44,1092.7440000000001,9834.696
ORD302713,2024-04-21,CUST12637,Customer_12637,South,Hyderabad,Furniture,Office Chair,2,8802.11,0.05,Debit Card,New,No,17604.22,880.2110000000001,16724.009000000002
ORD302714,2024-03-25,CUST13395,Customer_13395,East,Chennai,Sports,Football,3,5014.35,0.0,Cash,Returning,No,15043.050000000001,0.0,15043.050000000001
ORD302715,2025-02-08,CUST12555,Customer_12555,East,Mumbai,Home & Kitchen,Water Bottle,1,3036.1,0.15,Credit Card,New,No,3036.1,455.41499999999996,2580.685
ORD302716,2024-10-20,CUST12246,Customer_12246,South,Chennai,Sports,Football,2,4448.45,0.05,Debit Card,New,Yes,8896.9,444.845,8452.055
ORD302717,2025-02-08,CUST12327,Customer_12327,East,Kolkata,Furniture,Sofa,2,8868.55,0.05,Credit Card,Returning,Yes,17737.1,886.855,16850.245
ORD302718,2024-04-01,CUST12736,Customer_12736,North,Vijayawada,Clothing,Jacket,3,3155.98,0.2,UPI,Returning,No,9467.94,1893.5880000000002,7574.352000000001
ORD302719,2024-03-18,CUST12334,Customer_12334,North,Vijayawada,Clothing,T-Shirt,5,4197.39,0.05,Credit Card,Returning,No,20986.95,1049.3475,19937.6025
ORD302720,2025-11-29,CUST13116,Customer_13116,East,Hyderabad,Home & Kitchen,Water Bottle,4,8737.94,0.1,UPI,New,No,34951.76,3495.1760000000004,31456.584000000003
ORD302721,2024-12-23,CUST12316,Customer_12316,South,Delhi,Sports,Dumbbells,1,8305.94,0.1,Net Banking,Returning,No,8305.94,830.594,7475.3460000000005
ORD302722,2024-01-29,CUST12190,Customer_12190,West,Bengaluru,Furniture,Office Chair,2,25292.32,0.0,Debit Card,Returning,Yes,50584.64,0.0,50584.64
ORD302723,2024-09-05,CUST12133,Customer_12133,South,Delhi,Sports,Cricket Bat,1,9263.33,0.0,UPI,New,No,9263.33,0.0,9263.33
ORD302724,2024-07-12,CUST13407,Customer_13407,East,Kolkata,Clothing,Sneakers,2,1992.73,0.1,Cash,New,No,3985.46,398.54600000000005,3586.9139999999998
ORD302725,2025-01-29,CUST12490,Customer_12490,South,Vijayawada,Furniture,Study Table,2,18119.0,0.05,UPI,New,No,36238.0,1811.9,34426.1
ORD302726,2024-04-03,CUST12661,Customer_12661,South,Delhi,Electronics,Power Bank,4,17651.5,0.1,Cash,New,No,70606.0,7060.6,63545.4
ORD302727,2025-05-10,CUST12397,Customer_12397,East,Delhi,Electronics,Power Bank,6,1356.53,0.1,Debit Card,New,No,8139.18,813.9180000000001,7325.262000000001
ORD302728,2025-05-14,CUST12972,Customer_12972,North,Chennai,Electronics,Wireless Headphones,2,5192.77,0.15,Debit Card,Returning,No,10385.54,1557.8310000000001,8827.709
ORD302729,2025-10-05,CUST12487,Customer_12487,East,Delhi,Home & Kitchen,Storage Box,1,7221.44,0.1,UPI,Returning,Yes,7221.44,722.144,6499.295999999999
ORD302730,2024-02-13,CUST12331,Customer_12331,West,Delhi,Sports,Football,4,3935.48,0.05,Net Banking,New,No,15741.92,787.096,14954.824
ORD302731,2024-02-11,CUST12979,Customer_12979,West,Mumbai,Electronics,Bluetooth Speaker,3,3070.19,0.1,UPI,New,No,9210.57,921.057,8289.512999999999
ORD302732,2024-02-12,CUST12602,Customer_12602,East,Kolkata,Furniture,Office Chair,4,25375.92,0.1,Net Banking,New,Yes,101503.68,10150.368,91353.31199999999
ORD302733,2025-05-26,CUST12791,Customer_12791,West,Vijayawada,Clothing,T-Shirt,2,4886.92,0.1,Credit Card,Returning,No,9773.84,977.384,8796.456
ORD302734,2025-09-11,CUST13204,Customer_13204,South,Chennai,Electronics,Smart Watch,5,15893.69,0.1,Cash,Returning,No,79468.45,7946.845,71521.605
ORD302735,2025-04-03,CUST12969,Customer_12969,North,Chennai,Home & Kitchen,Water Bottle,2,1913.78,0.0,Net Banking,Returning,No,3827.56,0.0,3827.56
ORD302736,2025-09-12,CUST13154,Customer_13154,East,Mumbai,Electronics,Wireless Headphones,3,21220.37,0.05,Debit Card,Returning,No,63661.11,3183.0555000000004,60478.0545
ORD302737,2025-05-23,CUST12649,Customer_12649,East,Mumbai,Home & Kitchen,Bedsheet,6,6027.55,0.15,Debit Card,New,No,36165.3,5424.795,30740.505000000005
ORD302738,2025-07-14,CUST12314,Customer_12314,West,Bengaluru,Clothing,Jacket,4,4310.8,0.0,Net Banking,Returning,No,17243.2,0.0,17243.2
ORD302739,2024-06-23,CUST12310,Customer_12310,East,Hyderabad,Furniture,Sofa,4,26328.31,0.25,UPI,New,No,105313.24,26328.31,78984.93000000001
ORD302740,2025-01-22,CUST12895,Customer_12895,South,Bengaluru,Clothing,T-Shirt,2,3928.37,0.1,Debit Card,Returning,Yes,7856.74,785.674,7071.066
ORD302741,2024-02-08,CUST13214,Customer_13214,West,Delhi,Electronics,Power Bank,3,5150.14,0.1,Credit Card,Returning,No,15450.420000000002,1545.0420000000004,13905.378
ORD302742,2025-03-12,CUST12035,Customer_12035,North,Chennai,Home & Kitchen,Cookware Set,2,1754.69,0.05,Debit Card,Returning,No,3509.38,175.46900000000002,3333.911
ORD302743,2025-07-31,CUST12723,Customer_12723,West,Chennai,Furniture,Coffee Table,3,5390.37,0.05,Cash,New,No,16171.11,808.5555,15362.5545
ORD302744,2024-01-04,CUST12782,Customer_12782,North,Bengaluru,Electronics,Wireless Headphones,6,5100.07,0.2,Debit Card,Returning,No,30600.42,6120.084,24480.336
ORD302745,2024-10-28,CUST12007,Customer_12007,East,Pune,Electronics,Bluetooth Speaker,3,10894.29,0.05,Net Banking,New,No,32682.870000000003,1634.1435000000001,31048.726500000004
ORD302746,2024-08-01,CUST12287,Customer_12287,West,Mumbai,Clothing,Jeans,1,4607.83,0.15,UPI,Returning,No,4607.83,691.1745,3916.6555
ORD302747,2025-02-13,CUST12994,Customer_12994,South,Vijayawada,Home & Kitchen,Storage Box,1,6788.63,0.1,UPI,New,No,6788.63,678.863,6109.767
ORD302748,2025-12-25,CUST13483,Customer_13483,East,Vijayawada,Electronics,Smart Watch,3,6068.36,0.15,Net Banking,Returning,No,18205.079999999998,2730.7619999999997,15474.318
ORD302749,2024-02-15,CUST13250,Customer_13250,South,Bengaluru,Furniture,Office Chair,6,13896.19,0.05,Debit Card,New,Yes,83377.14,4168.857,79208.283
ORD302750,2025-05-07,CUST12639,Customer_12639,North,Chennai,Furniture,Coffee Table,2,25864.99,0.0,Net Banking,Returning,No,51729.98,0.0,51729.98
ORD302751,2024-12-11,CUST12090,Customer_12090,South,Mumbai,Furniture,Bookshelf,4,13753.49,0.25,Credit Card,Returning,No,55013.96,13753.49,41260.47
ORD302752,2025-04-25,CUST13385,Customer_13385,East,Bengaluru,Sports,Cricket Bat,2,781.74,0.2,Debit Card,New,No,1563.48,312.696,1250.784
ORD302753,2025-09-18,CUST13404,Customer_13404,East,Kolkata,Clothing,Jeans,1,3503.2,0.1,Debit Card,Returning,No,3503.2,350.32,3152.8799999999997
ORD302754,2025-07-01,CUST12770,Customer_12770,East,Kolkata,Furniture,Bookshelf,3,28402.79,0.05,Credit Card,Returning,No,85208.37,4260.4185,80947.9515
ORD302755,2024-12-17,CUST12748,Customer_12748,West,Mumbai,Furniture,Sofa,1,4904.09,0.15,Credit Card,Returning,No,4904.09,735.6135,4168.4765
ORD302756,2025-05-31,CUST13256,Customer_13256,West,Bengaluru,Home & Kitchen,Mixer Grinder,1,2391.39,0.2,Debit Card,Returning,No,2391.39,478.278,1913.1119999999999
ORD302757,2025-09-14,CUST12322,Customer_12322,West,Hyderabad,Clothing,T-Shirt,3,1931.53,0.25,UPI,Returning,No,5794.59,1448.6475,4345.9425
ORD302758,2025-05-12,CUST12840,Customer_12840,North,Hyderabad,Electronics,Wireless Headphones,3,17052.67,0.0,UPI,New,No,51158.009999999995,0.0,51158.009999999995
ORD302759,2024-08-11,CUST12185,Customer_12185,West,Vijayawada,Home & Kitchen,Cookware Set,2,11156.08,0.25,UPI,Returning,No,22312.16,5578.04,16734.12
ORD302760,2024-06-13,CUST12437,Customer_12437,South,Bengaluru,Furniture,Coffee Table,1,2213.04,0.25,Debit Card,Returning,No,2213.04,553.26,1659.78
ORD302761,2025-08-03,CUST13174,Customer_13174,North,Chennai,Sports,Yoga Mat,6,1882.33,0.0,Credit Card,New,Yes,11293.98,0.0,11293.98
ORD302762,2024-12-15,CUST12994,Customer_12994,West,Mumbai,Furniture,Sofa,3,13577.37,0.25,UPI,New,No,40732.11,10183.0275,30549.0825
ORD302763,2024-01-23,CUST13146,Customer_13146,West,Hyderabad,Home & Kitchen,Water Bottle,4,5689.59,0.2,Debit Card,New,Yes,22758.36,4551.6720000000005,18206.688000000002
ORD302764,2024-07-26,CUST12283,Customer_12283,East,Pune,Furniture,Bookshelf,2,28609.05,0.0,Net Banking,Returning,No,57218.1,0.0,57218.1
ORD302765,2024-09-01,CUST12696,Customer_12696,South,Mumbai,Home & Kitchen,Cookware Set,2,1177.1,0.2,UPI,New,No,2354.2,470.84,1883.36
ORD302766,2024-09-24,CUST13455,Customer_13455,West,Hyderabad,Home & Kitchen,Bedsheet,4,9261.05,0.0,Credit Card,Returning,Yes,37044.2,0.0,37044.2
ORD302767,2024-06-11,CUST12195,Customer_12195,North,Hyderabad,Clothing,T-Shirt,6,2131.96,0.25,UPI,New,No,12791.76,3197.94,9593.82
ORD302768,2024-09-11,CUST13159,Customer_13159,North,Mumbai,Sports,Cricket Bat,3,1523.72,0.05,Cash,Returning,No,4571.16,228.558,4342.602
ORD302769,2024-08-15,CUST12024,Customer_12024,East,Bengaluru,Clothing,Jeans,5,2314.61,0.1,Debit Card,Returning,No,11573.050000000001,1157.305,10415.745
ORD302770,2025-05-18,CUST12678,Customer_12678,South,Chennai,Furniture,Study Table,2,4417.93,0.1,UPI,Returning,Yes,8835.86,883.5860000000001,7952.274
ORD302771,2025-05-09,CUST12774,Customer_12774,West,Mumbai,Clothing,Jeans,3,1809.0,0.05,Cash,Returning,No,5427.0,271.35,5155.65
ORD302772,2025-06-09,CUST13010,Customer_13010,West,Vijayawada,Clothing,Sneakers,3,2027.74,0.1,Credit Card,New,No,6083.22,608.322,5474.898
ORD302773,2024-10-16,CUST12788,Customer_12788,North,Bengaluru,Sports,Football,2,6329.86,0.0,Net Banking,Returning,No,12659.72,0.0,12659.72
ORD302774,2024-12-25,CUST12254,Customer_12254,South,Hyderabad,Sports,Yoga Mat,3,3840.28,0.15,UPI,New,Yes,11520.84,1728.126,9792.714
ORD302775,2025-04-09,CUST12569,Customer_12569,North,Kolkata,Home & Kitchen,Mixer Grinder,2,1060.31,0.2,Debit Card,New,No,2120.62,424.124,1696.4959999999999
ORD302776,2025-12-01,CUST12123,Customer_12123,North,Delhi,Electronics,Smart Watch,3,18447.4,0.1,Debit Card,New,Yes,55342.200000000004,5534.220000000001,49807.98
ORD302777,2024-08-22,CUST12945,Customer_12945,South,Bengaluru,Sports,Yoga Mat,2,3734.37,0.2,Net Banking,New,Yes,7468.74,1493.748,5974.992
ORD302778,2025-02-07,CUST13364,Customer_13364,East,Vijayawada,Electronics,Smart Watch,7,20536.59,0.05,Credit Card,New,No,143756.13,7187.806500000001,136568.3235
ORD302779,2024-08-03,CUST12512,Customer_12512,East,Chennai,Furniture,Study Table,2,22009.32,0.05,Credit Card,Returning,No,44018.64,2200.9320000000002,41817.708
ORD302780,2024-03-24,CUST13051,Customer_13051,West,Chennai,Sports,Cricket Bat,3,4661.34,0.1,Cash,Returning,No,13984.02,1398.402,12585.618
ORD302781,2024-05-15,CUST12261,Customer_12261,South,Kolkata,Sports,Yoga Mat,7,9427.37,0.1,Credit Card,New,Yes,65991.59000000001,6599.1590000000015,59392.43100000001
ORD302782,2025-06-14,CUST12817,Customer_12817,South,Kolkata,Electronics,Bluetooth Speaker,2,2777.98,0.0,Cash,Returning,No,5555.96,0.0,5555.96
ORD302783,2025-02-27,CUST12432,Customer_12432,North,Delhi,Home & Kitchen,Cookware Set,1,9236.14,0.05,Net Banking,Returning,Yes,9236.14,461.807,8774.332999999999
ORD302784,2024-05-11,CUST12398,Customer_12398,South,Bengaluru,Electronics,Smart Watch,1,11559.88,0.2,Debit Card,New,Yes,11559.88,2311.976,9247.903999999999
ORD302785,2024-04-06,CUST12157,Customer_12157,East,Delhi,Home & Kitchen,Water Bottle,5,5977.24,0.0,Cash,Returning,No,29886.199999999997,0.0,29886.199999999997
ORD302786,2025-02-10,CUST13092,Customer_13092,South,Bengaluru,Furniture,Bookshelf,1,27500.47,0.0,UPI,Returning,Yes,27500.47,0.0,27500.47
ORD302787,2024-07-31,CUST12146,Customer_12146,South,Vijayawada,Sports,Yoga Mat,4,4526.6,0.0,Credit Card,New,No,18106.4,0.0,18106.4
ORD302788,2025-10-26,CUST12467,Customer_12467,West,Bengaluru,Furniture,Study Table,2,28523.39,0.0,Net Banking,New,No,57046.78,0.0,57046.78
ORD302789,2025-06-19,CUST12638,Customer_12638,North,Pune,Furniture,Study Table,3,12122.82,0.05,Cash,Returning,No,36368.46,1818.423,34550.037
ORD302790,2024-04-10,CUST12258,Customer_12258,South,Vijayawada,Furniture,Study Table,2,26729.92,0.1,Debit Card,Returning,No,53459.84,5345.984,48113.856
ORD302791,2024-01-17,CUST12993,Customer_12993,East,Bengaluru,Home & Kitchen,Mixer Grinder,3,5800.44,0.0,Debit Card,New,No,17401.32,0.0,17401.32
ORD302792,2025-07-21,CUST12455,Customer_12455,North,Delhi,Home & Kitchen,Bedsheet,1,6607.59,0.15,Cash,New,No,6607.59,991.1385,5616.4515
ORD302793,2024-12-09,CUST13369,Customer_13369,South,Pune,Sports,Yoga Mat,7,7810.81,0.1,Credit Card,New,No,54675.670000000006,5467.567000000001,49208.103
ORD302794,2025-03-13,CUST12029,Customer_12029,West,Hyderabad,Clothing,Jacket,1,2581.34,0.2,UPI,New,No,2581.34,516.268,2065.072
ORD302795,2024-03-25,CUST13309,Customer_13309,South,Kolkata,Furniture,Study Table,2,21391.92,0.05,Credit Card,New,No,42783.84,2139.192,40644.647999999994
ORD302796,2024-06-20,CUST12742,Customer_12742,East,Delhi,Furniture,Coffee Table,1,17591.86,0.1,Net Banking,Returning,No,17591.86,1759.1860000000001,15832.674
ORD302797,2024-08-24,CUST12299,Customer_12299,South,Vijayawada,Home & Kitchen,Bedsheet,1,1567.02,0.15,Credit Card,New,No,1567.02,235.053,1331.967
ORD302798,2024-05-15,CUST12564,Customer_12564,West,Hyderabad,Sports,Football,2,8655.14,0.05,UPI,New,No,17310.28,865.514,16444.766
ORD302799,2025-07-22,CUST13064,Customer_13064,East,Delhi,Furniture,Coffee Table,1,8934.77,0.05,UPI,New,No,8934.77,446.73850000000004,8488.031500000001
ORD302800,2024-05-20,CUST12843,Customer_12843,South,Delhi,Clothing,Formal Shirt,4,1426.53,0.0,UPI,Returning,No,5706.12,0.0,5706.12
ORD302801,2025-05-07,CUST13147,Customer_13147,East,Chennai,Furniture,Study Table,2,22035.75,0.25,Debit Card,Returning,No,44071.5,11017.875,33053.625
ORD302802,2024-12-26,CUST12406,Customer_12406,North,Pune,Home & Kitchen,Cookware Set,3,11086.66,0.1,Cash,Returning,No,33259.979999999996,3325.9979999999996,29933.981999999996
ORD302803,2024-12-26,CUST12228,Customer_12228,East,Delhi,Electronics,Bluetooth Speaker,1,20622.52,0.05,Cash,New,No,20622.52,1031.126,19591.394
ORD302804,2024-06-08,CUST13177,Customer_13177,South,Vijayawada,Furniture,Sofa,2,8970.58,0.2,Net Banking,Returning,No,17941.16,3588.232,14352.928
ORD302805,2025-03-06,CUST12448,Customer_12448,South,Delhi,Electronics,Bluetooth Speaker,1,13435.91,0.2,Credit Card,Returning,No,13435.91,2687.1820000000002,10748.728
ORD302806,2025-04-25,CUST13323,Customer_13323,East,Mumbai,Sports,Dumbbells,5,1490.73,0.1,Cash,New,No,7453.65,745.365,6708.285
ORD302807,2024-12-13,CUST13055,Customer_13055,North,Pune,Electronics,Wireless Headphones,4,2693.93,0.1,UPI,Returning,No,10775.72,1077.572,9698.148
ORD302808,2024-06-26,CUST12514,Customer_12514,North,Pune,Clothing,T-Shirt,1,2039.98,0.05,UPI,New,No,2039.98,101.99900000000001,1937.981
ORD302809,2025-02-12,CUST12576,Customer_12576,North,Hyderabad,Sports,Cricket Bat,2,4910.69,0.0,Debit Card,Returning,No,9821.38,0.0,9821.38
ORD302810,2024-07-01,CUST12219,Customer_12219,West,Bengaluru,Electronics,Wireless Headphones,2,11130.39,0.0,Net Banking,Returning,No,22260.78,0.0,22260.78
ORD302811,2024-08-26,CUST13377,Customer_13377,North,Vijayawada,Home & Kitchen,Storage Box,4,10685.69,0.1,Cash,Returning,No,42742.76,4274.276000000001,38468.484000000004
ORD302812,2024-01-18,CUST12916,Customer_12916,East,Hyderabad,Home & Kitchen,Cookware Set,4,1408.85,0.0,UPI,New,No,5635.4,0.0,5635.4
ORD302813,2024-01-07,CUST13367,Customer_13367,East,Vijayawada,Electronics,Power Bank,3,7438.85,0.1,Cash,New,No,22316.550000000003,2231.655,20084.895000000004
